ISSUE DATE,DOCM NO.,CUSTOMER NAME,,SALES EXEC,ITEM CODE,QTY,UNIT PRICE,UNIT COST,TOTAL AMOUNT,MARKUP,PROJECT CODE
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,2700-T0003,5,436,261.6,2180,0.6667000000000001,PC-2042
18-01-2010,SQ1008,Endomas Enterprise Pte Ltd,,Kim Meng Tan,E.G SHEET 3.0MM,20,110,66,2200,0.6667000000000001,
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,TBNST30001106,2000,1.1,0.66,2200,0.6667000000000001,PC-2021
25-04-2010,SQ1041,Lanbridge Equipment Co,,Kim Meng Tan,GIST11001104,2000,1.1,0.66,2200,0.6667000000000001,PC-2005
18-12-2010,SQ1102,Forage Building Pte. Ltd.,,John Choi,GIST11001108,2000,1.1,0.66,2200,0.6667000000000001,PC-2051
07-09-2010,SQ1077,Teamster Holding Pte Ltd,,Allen Berry,1810-T0125,58,38,0,2204,0,PC-2011
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,0.23,9600,0,2208,0,
22-12-2010,SQ1103,TNERY Inc,,Muthu Arumugam,1810-T0038,28,79,47.4,2212,0.6667000000000001,PC-2042
12-02-2010,SQ1017,Hin Kang Chemical Pte Ltd,,Micheal Tan,AT-000118,60,37,22.2,2220,0.6667000000000001,PC-2002
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-AMP-1200-70,2,1113,400,2226,1.7825,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-AMP-1200-70,2,1113,400,2226,1.7825,PD-1088
20-02-2010,SQ1021,Cut Craft Japan Pte Ltd,,Kim Hu Tao,2700-T0007,50,45,27,2250,0.6667000000000001,PC-2022
10-12-2010,DQ1076,Tiong Aik Construction Pte Ltd,,Micheal Tan,SAV-VGA-AMP,15,150,0,2250,0,PD-1088
22-12-2010,SQ1103,TNERY Inc,,Muthu Arumugam,1810-T0126,50,45,27,2250,0.6667000000000001,PC-2042
29-01-2010,SQ1011,Field Modern Building,,Kim Meng Tan,2800-ADJ0003,90,26,15.6,2340,0.6667000000000001,
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0125,60,39,22.8,2340,0.7105,
16-05-2010,SQ1048,MC2 Pte Ltd,,Lim Toh Ting,1810-T0038,30,79,47.4,2370,0.6667000000000001,PC-2020
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0031,33,72,45.6,2376,0.5789,
29-01-2010,SQ1011,Field Modern Building,,Kim Meng Tan,2800-ADJ0001,100,24,14.4,2400,0.6667000000000001,
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,AT-000120,100,24,14.4,2400,0.6667000000000001,
20-02-2010,SQ1021,Cut Craft Japan Pte Ltd,,Kim Hu Tao,2800-ADJ0001,100,24,14.4,2400,0.6667000000000001,PC-2022
03-03-2010,SQ1023,Lanbridge Equipment Co,,Allen Berry,AT-000120,100,24,14.4,2400,0.6667000000000001,PC-2056
03-03-2010,SQ1023,Lanbridge Equipment Co,,Allen Berry,603PSB06,800,3,1.8,2400,0.6667000000000001,PC-2056
05-05-2010,SQ1045,VCN Pte Ltd,,Micheal Tan,ACER 1001,2,1200,720,2400,0.6667000000000001,PC-2053
08-05-2010,SQ1046,"InnoChain Co., Ltd.",,Kim Meng Tan,TYH_LOCKSET SCREW,2000,1.2,0.72,2400,0.6667000000000001,PC-2013
25-11-2010,SQ1096,Seaweek Cutting Pte Ltd,,Kim Meng Tan,DIFST10046111,2000,1.2,0.72,2400,0.6667000000000001,PC-2032
24-01-2010,SQ1010,Maha Yu Yi Pte Ltd,,Kim Meng Tan,AT-000117,70,35,21,2450,0.6667000000000001,
18-01-2010,SQ1008,Endomas Enterprise Pte Ltd,,Kim Meng Tan,EG SHEET 0.7MM,20,125,75,2500,0.6667000000000001,
06-02-2010,SQ1014,Trans-Europe Fair Pte Ltd,,Kim Meng Tan,HS GLASS,20,125,75,2500,0.6667000000000001,
11-04-2010,DQ1025,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,500,5,4,2500,0.25,
11-05-2010,SQ1047,Longrove & Inc,,Tommy Shen,TOSHIBA2,1,2500,1500,2500,0.6667000000000001,PC-2043
15-12-2010,SQ1101,MC2 Pte Ltd,,Yew Huat Xue,TBNST30001103,2500,1,0.6,2500,0.6667000000000001,PC-2031
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-4KDM8G,4,626,400,2504,0.565,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-4KDM8G,4,626,400,2504,0.565,PD-1088
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,0.225,11136,0,2505.6,0,
18-04-2010,SQ1038,ECS Components (Asia) Pte Ltd,,Tommy Shen,1810-T0036,40,63,0,2520,0,PC-2013
13-06-2010,SQ1056,Alcap Stationery Pte Ltd,,Lim Toh Ting,1810-T0036,40,63,0,2520,0,PC-2031
22-12-2010,SQ1103,TNERY Inc,,Muthu Arumugam,1810-T0036,40,63,0,2520,0,PC-2042
03-03-2010,SQ1023,Lanbridge Equipment Co,,Allen Berry,LENOVO1,1,2580,1548,2580,0.6667000000000001,PC-2056
30-06-2010,DQ1026,Advent Devices (Asia) Limited,,Kim Meng Tan,GLOBAL BH-006,600,4.33,2.4,2598,0.8042,
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,QUICKUP14AC,10,260,156,2600,0.6667000000000001,PC-2051
08-04-2010,SQ1035,Digitaq Pte Ltd,,K T Chan,TBNST30001101,1800,1.45,0.87,2610,0.6667000000000001,PC-2032
23-02-2010,DQ1023,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,551,4.8,3,2644.8,0.6,
06-02-2010,SQ1014,Trans-Europe Fair Pte Ltd,,Kim Meng Tan,FR GLASS,30,89,53.4,2670,0.6667000000000001,
15-03-2010,SQ1027,Evergreen Group Pte Ltd,,Kim Han Peng,1810-T0126,60,45,27,2700,0.6667000000000001,PC-2020
08-12-2010,DQ1075,Tiong Aik Construction Pte Ltd,,Micheal Tan,SAV-VGA-AMP,18,150,0,2700,0,PD-1088
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,90,30,0,2700,0,
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0041,52,52,40.8,2704,0.27449999999999997,
15-12-2010,SQ1101,MC2 Pte Ltd,,Yew Huat Xue,TBNST30001106,2500,1.1,0.66,2750,0.6667000000000001,PC-2031
23-03-2010,SQ1031,Field Catering & Services Pte Ltd,,Jacqueline Hu,DIFST10047102,2300,1.2,0.72,2760,0.6667000000000001,PC-2013
03-05-2010,SQ1044,Aurotek Enterprise,,Hiroshi Fujita,19710,60,46,27.6,2760,0.6667000000000001,PC-2056
13-09-2010,SQ1079,Cut Craft Japan Pte Ltd,,Muthu Arumugam,BS-T0001,8,346,207.6,2768,0.6667000000000001,PC-2056
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-VISUALISER,4,693,150,2772,3.62,PD-1088
18-01-2010,SQ1008,Endomas Enterprise Pte Ltd,,Kim Meng Tan,DOOR CLOSER LS,200,14,8.4,2800,0.6667000000000001,
01-04-2010,SQ1033,Ampway Industries Pte Ltd,,Yew Huat Xue,HP2001,1,2800,1680,2800,0.6667000000000001,PC-2009
01-04-2010,SQ1033,Ampway Industries Pte Ltd,,Yew Huat Xue,LENOVO2,1,2800,1680,2800,0.6667000000000001,PC-2009
04-04-2010,SQ1034,Bace Course Metal Pte Ltd,,Allen Berry,HP2001,1,2800,1680,2800,0.6667000000000001,PC-2003
11-04-2010,DQ1025,Advent Devices (Asia) Limited,,Kim Meng Tan,GLOBAL BH-006,700,4,2.4,2800,0.6667000000000001,
08-10-2010,SQ1083,TSP South Japan Pte Ltd,,Pang Seah Heng,HP2001,1,2800,1680,2800,0.6667000000000001,PC-2009
18-12-2010,SQ1102,Forage Building Pte. Ltd.,,John Choi,19491,50,56,33.6,2800,0.6667000000000001,PC-2051
19-12-2010,DQ1049,TSP South Japan Pte Ltd,,Chee Guan Hong,HP2001,1,2800,1680,2800,0.6667000000000001,
25-12-2010,SQ1104,Jorafe Chemical Pte Ltd,,Chin Beng Seng,HP2001,1,2800,1680,2800,0.6667000000000001,PC-2022
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-PS,8,354,400,2832,-0.115,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-PS,8,354,400,2832,-0.115,PD-1088
10-12-2010,DQ1076,Tiong Aik Construction Pte Ltd,,Micheal Tan,SAV-PS,8,354,400,2832,-0.115,PD-1088
29-01-2010,SQ1011,Field Modern Building,,Kim Meng Tan,2700-T0001,5,567,340.2,2835,0.6667000000000001,
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,2700-T0001,5,567,340.2,2835,0.6667000000000001,
18-10-2010,SQ1087,Interhorizon Enterprise Limited,,Kim Meng Tan,1810-T0036,45,63,0,2835,0,PC-2022
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,TBNST30001105,2000,1.43,0.86,2860,0.6628000000000001,PC-2021
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1,2882.8002,0,2882.8002,0,
08-02-2010,SQ1015,Danalina City Transport (S) Pte Ltd,,Kim Meng Tan,1810-T0139,50,58,34.8,2900,0.6667000000000001,PC-2008
03-12-2010,SQ1098,Broodstreet (Asia) Pte Ltd,,Tommy Shen,1810-T0040,45,65,39,2925,0.6667000000000001,PC-2006
16-12-2010,SQ1108,CA Facilities Pte Ltd,,Lim Toh Ting,1810-T0040,45,65,39,2925,0.6667000000000001,PC-2001
23-12-2010,DQ1029,Aruban Parts Inc,,Muthu Arumugam,1810-T0040,45,65,39,2925,0.6667000000000001,
23-02-2010,DQ1023,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,560,5.24,4,2934.4,0.31,
08-10-2010,SQ1083,TSP South Japan Pte Ltd,,Pang Seah Heng,VINYL MP44,400,7.35,0,2940,0,PC-2009
19-12-2010,DQ1049,TSP South Japan Pte Ltd,,Chee Guan Hong,VINYL MP44,400,7.35,0,2940,0,
15-10-2010,SQ1089R1,Mafaxon Parts (S) Pte Ltd,,Kim Meng Tan,MISC10018,85,35,21,2975,0.6667000000000001,PC-2001
07-09-2010,SQ1077,Teamster Holding Pte Ltd,,Allen Berry,19710,65,46,27.6,2990,0.6667000000000001,PC-2011
14-02-2010,SQ1018,Jupiter Equipment Limited,,Muthu Arumugam,BS-T0002,10,300,180,3000,0.6667000000000001,PC-2012
01-04-2010,SQ1033,Ampway Industries Pte Ltd,,Yew Huat Xue,MISC10016,500,6,3.6,3000,0.6667000000000001,PC-2009
12-04-2010,SQ1036,Dubai Electrons Belgium NV,,John Choi,B282.SEALANT.,2000,1.5,0.9,3000,0.6667000000000001,PC-2006
31-12-2010,DQ1057,Sanhe Construction Pte Ltd,,,FDF1135,5,600,0,3000,0,
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0032,60,50,31.8,3000,0.5722999999999999,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,2,1500,0,3000,0,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,3,1000,0,3000,0,
22-06-2010,SQ1057,Allylink Pte Ltd,,K T Chan,19585P-R,70,43,25.8,3010,0.6667000000000001,
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0032,60,51,31.8,3060,0.6038,
15-09-2010,SQ1080,Weema (Wuhan) Pte Ltd,,Micheal Tan,2700-T0013,13,236,0,3068,0,PC-2042
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-TOUCH10-AVCONTROL,4,767,0,3068,0,PD-1088
21-05-2010,SQ1050,SKU Chemical Limited,,K T Chan,A-23 MARINE,2500,1.23,0.74,3075,0.6622,PC-2022
31-12-2010,DQ1053,Advent Devices (Asia) Limited,,Kim Meng Tan,MISC10012,300,10.3829,2966.54,3114.87,-0.9965,
16-05-2010,SQ1048,MC2 Pte Ltd,,Lim Toh Ting,FR GLASS,35,89,53.4,3115,0.6667000000000001,PC-2020
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,90,34.8,0,3132,0,
21-01-2010,SQ1009,DepressNet Print Limited,,Kim Meng Tan,VINYL MP43,500,6.3,3.78,3150,0.6667000000000001,
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,VINYL MP43,500,6.3,3.78,3150,0.6667000000000001,PC-2030
23-03-2010,SQ1031,Field Catering & Services Pte Ltd,,Jacqueline Hu,E.G SHEET 0.6MM,30,105,63,3150,0.6667000000000001,PC-2013
11-09-2010,SQ1078,Jupiter Equipment Limited,,Pang Seah Heng,1810-T0038,40,79,47.4,3160,0.6667000000000001,PC-2043
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0127,70,45.5,25.8,3185,0.7636,
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,M.S ANGLE,800,4,2.4,3200,0.6667000000000001,
13-01-2010,SQ1006,Chang Tat Weng Polyethylene Co,,Kim Meng Tan,603PSB08,800,4,0,3200,0,
25-10-2010,DQ1039,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,FLAT BAR 38 X 3MM,1000,3.2,4,3200,-0.2,PC-2007
11-09-2010,SQ1078,Jupiter Equipment Limited,,Pang Seah Heng,20224,48,67,40.2,3216,0.6667000000000001,PC-2043
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-LG-55LEDTV,2,1616,400,3232,3.04,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-LG-55LEDTV,2,1616,400,3232,3.04,PD-1088
21-01-2010,SQ1009,DepressNet Print Limited,,Kim Meng Tan,VINYL MP41,1000,3.25,1.95,3250,0.6667000000000001,
12-02-2010,SQ1017,Hin Kang Chemical Pte Ltd,,Micheal Tan,VINYL MP41,1000,3.25,1.95,3250,0.6667000000000001,PC-2002
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,VINYL MP41,1000,3.25,1.95,3250,0.6667000000000001,PC-2030
11-05-2010,SQ1047,Longrove & Inc,,Tommy Shen,QUICKUP12AC,5,650,390,3250,0.6667000000000001,PC-2043
08-06-2010,SQ1054,Mexter (M) Berhad,,Yew Huat Xue,QUICKUP12AC,5,650,390,3250,0.6667000000000001,PC-2009
05-08-2010,SQ1068,Allylink Pte Ltd,,Kim Meng Tan,1810-T0140,50,65,0,3250,0,PC-2056
11-09-2010,SQ1078,Jupiter Equipment Limited,,Pang Seah Heng,1810-T0140,50,65,0,3250,0,PC-2043
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-HDBT,4,825,150,3300,4.5,PD-1088
08-12-2010,SQ1100,Hin Kang Chemical Pte Ltd,,Chee Guan Hong,TBNST30001102,2500,1.32,0.79,3300,0.6709,PC-2009
18-12-2010,SQ1102,Forage Building Pte. Ltd.,,John Choi,GIST11001106,3000,1.1,0,3300,0,PC-2051
22-12-2010,SQ1097R3,Allylink Pte Ltd,,Kim Meng Tan,GIST11001106,3000,1.1,0,3300,0,PC-2002
13-02-2010,DQ1061,Algintons Print & Graphics Pte Ltd,,,1810-T0040,68,48.68,39,3310.24,0.2482,
15-04-2010,SQ1037,DecoSky Interior,,Kim Meng Tan,DIFST10046102,2800,1.2,0.72,3360,0.6667000000000001,PC-2012
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,2700-T0031,5,678,406.8,3390,0.6667000000000001,PC-2042
01-04-2010,SQ1033,Ampway Industries Pte Ltd,,Yew Huat Xue,MISC10007,850,4,2.4,3400,0.6667000000000001,PC-2009
05-12-2010,SQ1099,DecoSky Interior,,Priscella Pan,603PSB08,850,4,0,3400,0,PC-2042
13-12-2010,SQ1107,Critical Optics Inc,,Pang Seah Heng,603PSB08,850,4,0,3400,0,PC-2003
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,0.75,4550,0,3412.5,0,
29-01-2010,SQ1011,Field Modern Building,,Kim Meng Tan,2700-T0002,8,432,259.2,3456,0.6667000000000001,
10-08-2010,SQ1070,CA Facilities Pte Ltd,,Kim Meng Tan,BS-T0001,10,346,207.6,3460,0.6667000000000001,PC-2010
13-02-2010,DQ1061,Algintons Print & Graphics Pte Ltd,,,1810-T0037,50,69.33,46.2,3466.5,0.5006,
18-02-2010,SQ1020,Mexter (M) Berhad,,John Choi,2700-T0032,10,347,0,3470,0,PC-2051
13-02-2010,DQ1061,Algintons Print & Graphics Pte Ltd,,,1810-T0038,45,77.22,47.4,3474.9,0.6291,
13-02-2010,DQ1061,Algintons Print & Graphics Pte Ltd,,,1810-T0032,66,52.66,31.8,3475.56,0.6559999999999999,
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,3,1160,0,3480,0,
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,2,1740,0,3480,0,
05-11-2010,SQ1090,TSP South Japan Pte Ltd,,Priscella Pan,GI-PL-GR12-SP,10,349,209.4,3490,0.6667000000000001,PC-2003
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,ANGLE BAR 38MM X 4MM,700,5,3,3500,0.6667000000000001,
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,AT-000117,100,35,21,3500,0.6667000000000001,
15-04-2010,SQ1037,DecoSky Interior,,Kim Meng Tan,DOOR CLOSER LS,250,14,8.4,3500,0.6667000000000001,PC-2012
05-05-2010,SQ1045,VCN Pte Ltd,,Micheal Tan,MOS LOCKSET_1301,700,5,3,3500,0.6667000000000001,PC-2053
22-06-2010,SQ1057,Allylink Pte Ltd,,K T Chan,COMPAQ3,2,1760,1056,3520,0.6667000000000001,
05-09-2010,SQ1076,Seaweek Cutting Pte Ltd,,Kim Meng Tan,FR GLASS,40,89,53.4,3560,0.6667000000000001,PC-2020
03-03-2010,SQ1023,Lanbridge Equipment Co,,Allen Berry,RAUA-FILM,1000,3.59,2.15,3590,0.6698000000000001,PC-2056
20-08-2010,SQ1074,Kaira Parts Pte Ltd,,Kim Meng Tan,2800-ADJ0001,150,24,14.4,3600,0.6667000000000001,PC-2010
12-10-2010,SQ1085,Jorafe Chemical Pte Ltd,,Kim Hu Tao,ACER1002,2,1800,1080,3600,0.6667000000000001,PC-2042
15-11-2010,SQ1092R1,Maelig Company Inc,,Ali Ahmadijeah,DIFST10046113,3000,1.2,0,3600,0,PC-2008
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-WPDM-8G,4,900,0,3600,0,PD-1088
03-12-2010,SQ1098,Broodstreet (Asia) Pte Ltd,,Tommy Shen,2700-T0007,80,45,27,3600,0.6667000000000001,PC-2006
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-WPDM-8G,4,900,0,3600,0,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-WPDM-8G,4,900,0,3600,0,PD-1088
13-12-2010,SQ1107,Critical Optics Inc,,Pang Seah Heng,2800-ADJ0004,150,24,14.4,3600,0.6667000000000001,PC-2003
16-12-2010,SQ1108,CA Facilities Pte Ltd,,Lim Toh Ting,32MM FLAT BAR,1200,3,2,3600,0.5,PC-2001
16-12-2010,SQ1108,CA Facilities Pte Ltd,,Lim Toh Ting,2700-T0007,80,45,27,3600,0.6667000000000001,PC-2001
23-12-2010,DQ1029,Aruban Parts Inc,,Muthu Arumugam,2700-T0007,80,45,27,3600,0.6667000000000001,
23-12-2010,DQ1029,Aruban Parts Inc,,Muthu Arumugam,32MM FLAT BAR,1200,3,2,3600,0.5,
21-01-2010,SQ1009,DepressNet Print Limited,,Kim Meng Tan,VINYL MP88,800,4.56,2.74,3648,0.6642,
21-01-2010,SQ1009,DepressNet Print Limited,,Kim Meng Tan,VINYL MP44,500,7.35,0,3675,0,
13-01-2010,SQ1006,Chang Tat Weng Polyethylene Co,,Kim Meng Tan,TITANCO-104,500,7.4,4.44,3700,0.6667000000000001,
13-02-2010,DQ1061,Algintons Print & Graphics Pte Ltd,,,1810-T0036,60,61.8,37.8,3708,0.6349,
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0037,55,68,46.2,3740,0.4719,
18-04-2010,SQ1038,ECS Components (Asia) Pte Ltd,,Tommy Shen,19585P-R,87,43,25.8,3741,0.6667000000000001,PC-2013
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,AT-000128,250,15,0,3750,0,
03-08-2010,SQ1067,"InnoChain Co., Ltd.",,Tommy Shen,HS GLASS,30,125,75,3750,0.6667000000000001,PC-2001
12-02-2010,SQ1017,Hin Kang Chemical Pte Ltd,,Micheal Tan,VINYL MP43,600,6.3,3.78,3780,0.6667000000000001,PC-2002
18-04-2010,SQ1038,ECS Components (Asia) Pte Ltd,,Tommy Shen,1810-T0031,50,76,45.6,3800,0.6667000000000001,PC-2013
31-12-2010,DQ1089,Ace Equipment & Trading Services Ltd,,Jacqueline Hu,1 INCH ANGLE BAR,1000,3.8,3,3800,0.2667,
31-12-2010,DQ1090,Ace Equipment & Trading Services Ltd,,Jacqueline Hu,1 INCH ANGLE BAR,1000,3.8,3,3800,0.2667,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1,3836.5266,0,3836.5266,0,
13-02-2010,DQ1061,Algintons Print & Graphics Pte Ltd,,,1810-T0031,55,70,45.6,3850,0.5351,
15-03-2010,SQ1027,Evergreen Group Pte Ltd,,Kim Han Peng,1810-T0037,50,77,46.2,3850,0.6667000000000001,PC-2020
12-04-2010,SQ1036,Dubai Electrons Belgium NV,,John Choi,AT-000009,3500,1.1,0.66,3850,0.6667000000000001,PC-2006
03-01-2010,SQ1003,Aluminium Products Pte Ltd,,Kim Meng Tan,2700-T0002,9,432,259.2,3888,0.6667000000000001,
03-01-2010,SQ1003,Aluminium Products Pte Ltd,,Kim Meng Tan,2700-T0003,9,436,261.6,3924,0.6667000000000001,
29-01-2010,SQ1011,Field Modern Building,,Kim Meng Tan,2700-T0003,9,436,261.6,3924,0.6667000000000001,
05-08-2010,SQ1068,Allylink Pte Ltd,,Kim Meng Tan,1810-T0139,68,58,34.8,3944,0.6667000000000001,PC-2056
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,0.75,5278,0,3958.5,0,
31-12-2010,DQ1053,Advent Devices (Asia) Limited,,Kim Meng Tan,0.5MM 4B,100,39.7869,3616.99,3978.69,-0.9890000000000001,
19-08-2010,DQ1027,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,1000,3.99,3,3990,0.33,
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,1 INCH ANGLE BAR,1000,4,3,4000,0.3333,
13-01-2010,SQ1006,Chang Tat Weng Polyethylene Co,,Kim Meng Tan,603PSB07,2000,2,0,4000,0,
15-01-2010,SQ1007,Aurotek Enterprise,,Kim Meng Tan,M.S ANGLE,1000,4,2.4,4000,0.6667000000000001,
07-07-2010,SQ1064,Maha Yu Yi Pte Ltd,,Kim Meng Tan,TBNST30001104,4000,1,0,4000,0,PC-2022
18-11-2010,SQ1095,DepressNet Print Limited,,K T Chan,HN-DOOR-CLS-10,250,16,9.6,4000,0.6667000000000001,PC-2020
29-12-2010,DQ1032,Endomas Enterprise Pte Ltd,,Kim Meng Tan,1 INCH ANGLE BAR,1000,4,3,4000,0.3333,PC-2007
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,2700-T0031,6,678,406.8,4068,0.6667000000000001,PC-2001
15-01-2010,SQ1007,Aurotek Enterprise,,Kim Meng Tan,2700-T0009,6,678,406.8,4068,0.6667000000000001,
05-06-2010,SQ1053,JFL Chemical Pte Ltd,,Tommy Shen,GIST11001106,3800,1.1,0,4180,0,PC-2007
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-SPEAKERS,16,262,400,4192,-0.345,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-SPEAKERS,16,262,400,4192,-0.345,PD-1088
10-12-2010,DQ1076,Tiong Aik Construction Pte Ltd,,Micheal Tan,SAV-SPEAKERS,16,262,400,4192,-0.345,PD-1088
15-04-2010,SQ1037,DecoSky Interior,,Kim Meng Tan,DIFST10046107,3500,1.2,0,4200,0,PC-2012
12-07-2010,SQ1066,IPS Inc Japan Limited,,Lim Toh Ting,DIFST10046110,3500,1.2,0.72,4200,0.6667000000000001,PC-2011
15-01-2010,SQ1007,Aurotek Enterprise,,Kim Meng Tan,2700-T0012,12,357,214.2,4284,0.6667000000000001,
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-WM,4,1074,400,4296,1.685,PD-1088
08-10-2010,SQ1083,TSP South Japan Pte Ltd,,Pang Seah Heng,TBNST30001101,3000,1.45,0.87,4350,0.6667000000000001,PC-2009
19-12-2010,DQ1049,TSP South Japan Pte Ltd,,Chee Guan Hong,TBNST30001101,3000,1.45,0.87,4350,0.6667000000000001,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1.5,2900,0,4350,0,
16-02-2010,SQ1019,LTC Building Services Pte Ltd,,K T Chan,2700-T0003,10,436,261.6,4360,0.6667000000000001,PC-2005
20-02-2010,SQ1021,Cut Craft Japan Pte Ltd,,Kim Hu Tao,2700-T0003,10,436,261.6,4360,0.6667000000000001,PC-2022
08-10-2010,SQ1083,TSP South Japan Pte Ltd,,Pang Seah Heng,HS GLASS,35,125,75,4375,0.6667000000000001,PC-2009
19-12-2010,DQ1049,TSP South Japan Pte Ltd,,Chee Guan Hong,HS GLASS,35,125,75,4375,0.6667000000000001,
05-05-2010,SQ1045,VCN Pte Ltd,,Micheal Tan,GIST11001106,4000,1.1,0,4400,0,PC-2053
07-07-2010,SQ1064,Maha Yu Yi Pte Ltd,,Kim Meng Tan,TBNST30001106,4000,1.1,0.66,4400,0.6667000000000001,PC-2022
05-03-2010,SQ1024,Arena Modern Chemical Pte Ltd,,Chee Guan Hong,VINYL MP44,600,7.35,0,4410,0,PC-2030
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-AMP-1200-70,4,1113,400,4452,1.7825,PD-1088
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,122.59,36.3182,0,4452.2481,0,
19-08-2010,DQ1027,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,1500,2.97,2,4455,0.485,
